"CODIGO";"ID FABRICANTE";"CATEGORIA";"DETALLE";"IMAGEN";"IVA";"STOCK";"GARANTIA";"MONEDA";"PRECIO";"PRECIO FINAL";"COTIZACION DOLAR";"PRECIO PESOS SIN IVA";"PRECIO PESOS CON IVA";"ATRIBUTOS";"PRECIO USD CON UTILIDAD";"PRECIO PESOS CON UTILIDAD";"CATEGORIA_USUARIO";"UTILIDAD";"DETALLE_USUARIO";"PESO";"ALTO";"ANCHO";"LARGO";"";"IMPUESTO_INTERNO"
"117796";"IT-CBS42D";"SOPORTES";"SOPORTE INTELAID TV DOBLE TELESCOPICO DE TECHO IT-CBS42D";"https://static.nb.com.ar/i/nb_SOPORTE-INTELAID-TV-DOBLE-TELESCOPICO-DE-TECHO-IT-CBS42D_export_8cd5cd13f18f642502463805389fbeb6.jpeg";"21.0%";"1";"12 meses";"U$S";"124.51";"150.66";"1160";"144431.02";"174761.53";"Dimensiones::480x435x1778mm
Tamaño de pantalla recomendado: :32 ""-55""
Patrón de orificio de montaje::VESA & Universal
  Categoria de producto::Soporte telescópico de techo 
VESA Compatible::200x200,300x300,400x200,400x400
Capacidad de peso::45 kg x2 
Material::Acero
Acabado de la superficie::Recubrimiento en polvo
Ajuste TV curva::Si";"150.66";"174761.54";"";"";"SOPORTE INTELAID TV DOBLE TELESCOPICO DE TECHO IT-CBS42D";"6000";"500";"950";"100";"";"0"
"116216";"IT-SDM";"SOPORTES";"SOPORTE INTELAID DE ESCRITORIO  SETUP 2 MONI CAMARA CAM MIC LUZ IT-SDM";"https://static.nb.com.ar/i/nb_SOPORTE-INTELAID-DE-ESCRITORIO--SETUP-2-MONI-CAMARA-CAM-MIC-LUZ-IT-SDM_export_f4b7101cb4a3d146339cacac12197ac2.jpeg";"21.0%";"1";"12 meses";"U$S";"260.07";"314.68";"1160";"301677.73";"365030.06";"Dimensiones:910 x 120 x 1000 mm
Altura del tubo del eje vertical:860 mm
Placa VESA de liberación rápida:si
Organizador de Cables:si
Longitud del brazo del brazo del micrófono:640 mm
Tipo de base de micrófono:Base de acero
Capacidad de peso (por pantalla):9 kg
VESA Compatible:75 x 75, 100 x 100
Rango de inclinación de la pantalla:+70°-70°
Tipo de soporte de luz: 1/4 - 3/8
Capacidad de peso (ligero)::7 kg
Rotación de pantalla::+180°-180°
Capacidad de peso (cámara):7 kg
Rango de giro de la cámara:+90°-90°
Categoría de producto: Soporte para Setup de Escritorio-ALL IN ONE
Material:Acero, Plástico
Color:Textura fina negro
Extensión completa del brazo::398 mm
Instalación: Abrazadera, Ojal Capacidad de peso (m:1 kg
Ajustar tamaño de pantalla:17""-32""
Cantidad de pantalla:2
Rango de inclinación de la cámara: :+90°-90°
Acabado de la superficie:Recubrimiento en polvo
Rango de altura del micrófono: 680 mm
Ajustar monitor curvo:si
Rango de giro de la pantalla:+90°-90°";"314.68";"365030.05";"";"";"SOPORTE INTELAID DE ESCRITORIO  SETUP 2 MONI CAMARA CAM MIC LUZ IT-SDM";"10000";"900";"400";"400";"";"0"
"116214";"IT-DB88VS";"SOPORTES";"SOPORTE INTELAID DE ESCRITORIO DOBLE MONITOR 13/32 VESA 100X100 IT-DB88VS";"https://static.nb.com.ar/i/nb_SOPORTE-INTELAID-DE-ESCRITORIO-DOBLE-MONITOR-13/32-VESA-100X100-IT-DB88VS_export_a37074bd804b1a2953007e090822d091.jpg";"21.0%";"1";"12 meses";"U$S";"67.02";"81.1";"1160";"77745.95";"94072.6";"Marca:Intelaid
Tipos de pantallas soportadas:TV / LED / LCD
Código universal de producto:4805726470849
Altura:880 mm
Es articulado:No
Es fijo:No
Es gamer:Sí
Es inclinable:Sí
Es giratório:Sí
Tamaño máximo de la pantalla:32 ""
Tamaño mínimo de la pantalla:13 ""
Modelo:IT-DB88VS
Lugar de montaje:Mesa
Estándares VESA:75X75 / 100X100";"81.1";"94072.6";"";"";"SOPORTE INTELAID DE ESCRITORIO DOBLE MONITOR 13/32 VESA 100X100 IT-DB88VS";"1000";"356";"545";"212";"";"0"
"116213";"IT-TS44V";"SOPORTES";"SOPORTE MOVIL INTELAID TV VESA 400X400 IT-TS44V";"https://static.nb.com.ar/i/nb_SOPORTE-MOVIL-INTELAID-TV-VESA-400X400-IT-TS44V_export_00febe3d63e80243e94038314be41732.jpeg";"21.0%";"1";"12 meses";"U$S";"23.2";"28.07";"1160";"26913.84";"32565.75";"Categoría de producto:Soporte de pared pivotante para TV
Material:Acero, Plástico
Acabado de la superficie:Recubrimiento en polvo
Color:extura fina negro
Dimensiones:82x431x431 mm 
Tamaño de pantalla recomendado:32 ""-55""
Patrón de orificios de montaje:Solo VESA
VESA Compatible:100x100,200x100,200x200,300x200,400x200,300x300,400x300,400x400 Max. Orificio de montaje: 400x400
Rango de giro:+15°-15°
Instalación: Pared sólida
Ajuste TV curvo:NO
Perfil:82 mm
Pantalla que se inclina libremente:no
Capacidad de peso:30 kg";"28.07";"32565.75";"";"";"SOPORTE MOVIL INTELAID TV VESA 400X400 IT-TS44V";"1900";"430";"100";"430";"";"0"
"116212";"IT-F40A";"SOPORTES";"SOPORTE INTELAID TV 23/55 VESA 400X400 IT-F40A";"https://static.nb.com.ar/i/nb_SOPORTE-INTELAID-TV-23/55-VESA-400X400-IT-F40A_export_56852dfebb012459b3e30934e384389d.jpeg";"21.0%";"1";"12 meses";"U$S";"26.06";"31.54";"1160";"30233.21";"36582.18";"Catergoria:Soporte de PARED FIJO para MONITOR TV/LCD
Peso maximo:Max. 55 Kg.  Con sistema bloqueo de Seguridad
Monitores recomendados :De 32"""" A 55"""" RECOMENDADO o  Max.VESA 400x400 mm.     Perfil 19 mm ULTRASLIM""";"31.54";"36582.18";"";"";"SOPORTE INTELAID TV 23/55 VESA 400X400 IT-F40A";"1350";"470";"50";"70";"";"0"
"119848";"IT-BNF";"SOPORTES";"SOPORTE PORTATIL PLEGABLE APTO DISPOSITIVOS 17 INTELAID CARGA 5 KILOS IT-BNF";"https://static.nb.com.ar/i/nb_SOPORTE-PORTATIL-PLEGABLE-APTO-DISPOSITIVOS-17-INTELAID-CARGA-5-KILOS-IT-BNF_export_aaa53d2b9c52f5918ef4d03d8d8ce6c8.jpg";"21.0%";"1";"12 meses";"U$S";"25.95";"31.4";"1160";"30099.27";"36420.12";"";"31.4";"36420.13";"";"";"SOPORTE PORTATIL PLEGABLE APTO DISPOSITIVOS 17 INTELAID CARGA 5 KILOS IT-BNF";"1000";"356";"545";"212";"";"0"
"100147";"IT-11E";"SOPORTES";"SOPORTE INTELAID DE TECHO PARA PROYECTOR IT-11E";"https://static.nb.com.ar/i/nb_SOPORTE-INTELAID-DE-TECHO-PARA-PROYECTOR-IT-11E_export_72a5d8ad6492837c5b0809b1265ac97f.jpg";"21.0%";"1";"12 meses";"U$S";"28.03";"33.91";"1160";"32513.03";"39340.76";"Marca:Intelaid
Código universal de producto:4805726470726
Modelo:IT-11E
SKU:IT-11E
Distancia Techo/Proyector::430mm
Peso máximo soportado:20 kgs";"33.91";"39340.76";"";"";"SOPORTE INTELAID DE TECHO PARA PROYECTOR IT-11E";"1300";"310";"70";"120";"";"0"
"101154";"IT-T12E";"SOPORTES";"SOPORTE INTELAID TV 37/70 VESA 600X400 IT-T12E";"https://static.nb.com.ar/i/nb_SOPORTE-INTELAID-TV-37/70-VESA-600X400-IT-T12E_export_c54dfd39e7779c60e22c2b3c8539a429.jpeg";"21.0%";"1";"12 meses";"U$S";"14.28";"17.28";"1160";"16564.74";"20043.34";"Marca:Intelaid
Tipos de pantallas soportadas:LCD
Incluye kit de instalación:Sí
Es articulado:No
Es fijo:Sí
Es inclinable:Sí
Tamaño máximo de la pantalla:70 ""
Peso máximo soportado:35 kg
Tamaño mínimo de la pantalla:37 ""
Modelo:IT-T12E
Lugar de montaje:Pared
Estándares VESA:200x200,300x300,400x200,400x400,600x400";"17.28";"20043.34";"";"";"SOPORTE INTELAID TV 37/70 VESA 600X400 IT-T12E";"1000";"356";"545";"212";"";"0"
"101155";"IT-FMC44";"SOPORTES";"SOPORTE INTELAID TV/LCD 23 A 55 VESA 400 x400 IT-FMC44";"https://static.nb.com.ar/i/nb_SOPORTE-INTELAID-TV/LCD-23-A-55-VESA-400-x400-IT-FMC44_export_db6d28d9b1905bf134041eb811e74ae9.jpeg";"21.0%";"1";"12 meses";"U$S";"30.28";"36.64";"1160";"35122.69";"42498.45";"Marca:Intelaid
Tipos de pantallas soportadas:LED,LCD
Incluye kit de instalación:Sí
Es articulado:Sí
Es fijo:No
Es inclinable:Sí
Tamaño máximo de la pantalla:55 ""
Distancia máxima de la pared:398 mm
Peso máximo soportado:30 kg
Tamaño mínimo de la pantalla:22 ""
Distancia mínima de la pared:88 mm
Modelo:IT-FMC44
Lugar de montaje:Pared
SKU:18931
Estándares VESA:400x400";"36.64";"42498.46";"";"";"SOPORTE INTELAID TV/LCD 23 A 55 VESA 400 x400 IT-FMC44";"1000";"240";"70";"280";"";"0"
"101156";"IT-TS5C";"SOPORTES";"SOPORTE INTELAID TV/LCD 37 A 70 VESA 600 x400 IT-TS5C";"https://static.nb.com.ar/i/nb_SOPORTE-INTELAID-TV/LCD-37-A-70-VESA-600-x400-IT-TS5C_export_a0078a2755afef03f69f98bde2ecadd3.jpeg";"21.0%";"1";"12 meses";"U$S";"36.19";"43.79";"1160";"41976.17";"50791.16";"Marca:Intelaid
Tipos de pantallas soportadas:LED:LCD
Es articulado:Sí
Es fijo:No
Es inclinable:Sí
Tamaño máximo de la pantalla:70 ""
Tamaño mínimo de la pantalla:37 ""
Modelo:IT-TS5C
Lugar de montaje:Pared
Estándares VESA:600x400";"43.79";"50791.16";"";"";"SOPORTE INTELAID TV/LCD 37 A 70 VESA 600 x400 IT-TS5C";"6500";"450";"100";"240";"";"0"
"101157";"IT-F22";"SOPORTES";"SOPORTE INTELAID TV FIJO 23/42 VESA 200X200 IT-F22";"https://static.nb.com.ar/i/nb_SOPORTE-INTELAID-TV-FIJO-23/42-VESA-200X200-IT-F22_export_3a61bd6b2901a0b49a012822b03a5d68.jpeg";"21.0%";"1";"12 meses";"U$S";"7.29";"8.82";"1160";"8452.72";"10227.79";"Marca:Intelaid
Tipos de pantallas soportadas:LED:LCD
Incluye kit de instalación:Sí
Es articulado:No
Es fijo:Sí
Es inclinable:Sí
Tamaño máximo de la pantalla:42 ""
Peso máximo soportado:35 kg
Tamaño mínimo de la pantalla:23 ""
Modelo:IT-F22
Lugar de montaje:Pared
Estándares VESA:200x200";"8.82";"10227.79";"";"";"SOPORTE INTELAID TV FIJO 23/42 VESA 200X200 IT-F22";"2000";"350";"80";"250";"";"0"
"100149";"IT-DBSL";"SOPORTES";"SOPORTE DE ESCRITORIO INTELAID 13/27 VESA 100X100 IT-DBSL";"https://static.nb.com.ar/i/nb_SOPORTE-DE-ESCRITORIO-INTELAID-13/27-VESA-100X100-IT-DBSL_export_03fa6fdfceb33be44b5d84315aa4ffda.jpeg";"21.0%";"1";"12 meses";"U$S";"48.18";"58.29";"1160";"55885.78";"67621.8";"Marca:Intelaid
Tipos de pantallas soportadas:TV / LED /LCD
Código universal de producto:4805726470658
Altura:440 mm
Incluye organizador de cables:Sí
Es articulado:Sí
Es fijo:No
Es inclinable:Sí
Inclinación inferior:45 °
Materiales:Acero
Tamaño máximo de la pantalla:32 ""
Peso máximo soportado:8 kg
Tamaño mínimo de la pantalla:13 ""
Modelo:IT-DBSL
Lugar de montaje:Mesa
Ángulo de rotación:180°
Estándares VESA:75x75,100x100
Cantidad de pantallas soportadas:1
Inclinación superior:45 °";"58.29";"67621.79";"";"";"SOPORTE DE ESCRITORIO INTELAID 13/27 VESA 100X100 IT-DBSL";"3000";"450";"130";"140";"";"0"
"101537";"IT-TS10C";"SOPORTES";"SOPORTE INTELAID TV GIRO/INCL 37/70 VESA 600X400 IT-TS10C";"https://static.nb.com.ar/i/nb_SOPORTE-INTELAID-TV-GIRO/INCL-37/70-VESA-600X400-IT-TS10C_export_0102e591a8503fcedc351ea9b43c612f.jpeg";"21.0%";"1";"12 meses";"U$S";"55.56";"67.23";"1160";"64452.2";"77987.16";"Tipo de producto:Soporte
Marca:Intelaid
Modelo:IT-TS10C
MPN:IT-TS10C
SKU:GIT00015992";"67.23";"77987.16";"";"";"SOPORTE INTELAID TV GIRO/INCL 37/70 VESA 600X400 IT-TS10C";"1000";"356";"545";"212";"";"0"
"104560";"IT-DSX";"SOPORTES";"SOPORTE ADAPTADOR INTELAID PARA MONITOR SIN VESA 13/27 IT-DSX";"https://static.nb.com.ar/i/nb_SOPORTE-ADAPTADOR-INTELAID-PARA-MONITOR-SIN-VESA-13/27-IT-DSX_export_817cc98a7002493d67b89b88d2bbd3c4.jpg";"21.0%";"1";"12 meses";"U$S";"27.83";"33.67";"1160";"32279.15";"39057.77";"Marca:Intelaid
Tipos de pantallas soportadas:TV / LED / LCD
Código universal de producto:4805726470115
Es articulado:Sí
Es fijo:No
Es inclinable:Sí
Tamaño máximo de la pantalla:27 ""
Tamaño mínimo de la pantalla:13 ""
Modelo:IT-DSX
Lugar de montaje:Mesa
Estándares VESA:75X75 100X100";"33.67";"39057.77";"";"";"SOPORTE ADAPTADOR INTELAID PARA MONITOR SIN VESA 13/27 IT-DSX";"800";"230";"50";"110";"";"0"
"100675";"IT-DB3E";"SOPORTES";"SOPORTE INTELAID DE ESCRITORIO TRIPLE 13/27 VESA 100X100 IT-DB3E";"https://static.nb.com.ar/i/nb_SOPORTE-INTELAID-DE-ESCRITORIO-TRIPLE-13/27-VESA-100X100-IT-DB3E_export_2e8c4f69f541a82fbea1084041954e32.png";"21.0%";"1";"12 meses";"U$S";"117.9";"142.66";"1160";"136767.61";"165488.81";"Marca:Intelaid
Tipos de pantallas soportadas:TV-LED-LCD
Código universal de producto:4805726470641
Altura:450 mm
Es articulado:Sí
Es fijo:No
Es inclinable:Sí
Tamaño máximo de la pantalla:27 ""
Peso máximo soportado:24 kg
Tamaño mínimo de la pantalla:13 ""
Modelo:IT-DB3E
Lugar de montaje:Mesa
Estándares VESA:75x75,100x100";"142.66";"165488.8";"";"";"SOPORTE INTELAID DE ESCRITORIO TRIPLE 13/27 VESA 100X100 IT-DB3E";"1000";"356";"545";"212";"";"0"
"6073";"IT-TPS100";"SOPORTES";"PANTALLA INTELAID PROYECTOR 100 PULGADAS TRIPODE IT-TPS100";"https://static.nb.com.ar/i/nb_PANTALLA-INTELAID-PROYECTOR-100-PULGADAS-TRIPODE-IT-TPS100_export_21057d274b01691be63fedd033925639.jpeg";"21.0%";"1";"12 meses";"U$S";"202.98";"245.6";"1160";"235455.74";"284901.45";"Marca:Intelaid
Medida diagonal de la pantalla:100 in
Es eléctrico:No
Modelo:IT - TPS100
Formato de la pantalla:4:3
SKU:12000";"245.6";"284901.45";"";"";"PANTALLA INTELAID PROYECTOR 100 PULGADAS TRIPODE IT-TPS100";"8000";"2600";"80";"80";"";"0"
"102077";"IT-DB88V";"SOPORTES";"SOPORTE INTELAID DE ESCRITORIO 13/32 VESA 100X100 IT-DB88V";"https://static.nb.com.ar/i/nb_SOPORTE-INTELAID-DE-ESCRITORIO-13/32-VESA-100X100-IT-DB88V_export_e1b61a1fd7674f7a8f3d17a35493cb20.jpeg";"21.0%";"1";"12 meses";"U$S";"35.64";"43.13";"1160";"41344.43";"50026.76";"Marca:Intelaid
Tipos de pantallas soportadas:TV / LCD
Código universal de producto:4805726471617
Altura:440 mm
Es articulado:No
Es fijo:No
Es inclinable:Sí
Inclinación inferior:45 °
Tamaño máximo de la pantalla:32 ""
Peso máximo soportado:8 kg
Tamaño mínimo de la pantalla:13 ""
Modelo:IT-DB88V
Lugar de montaje:Mesa
Estándares VESA:75x75,100x100
Inclinación superior:45 °";"43.13";"50026.76";"";"";"SOPORTE INTELAID DE ESCRITORIO 13/32 VESA 100X100 IT-DB88V";"1000";"356";"545";"212";"";"0"
"6074";"IT-SPS100";"SOPORTES";"PANTALLA INTELAID PROYECTOR 100 PULGADAS COLGANTE IT-SPS100";"https://static.nb.com.ar/i/nb_PANTALLA-INTELAID-PROYECTOR-100-PULGADAS-COLGANTE-IT-SPS100_export_f297ed648588f33ef26a98d438d21359.jpeg";"21.0%";"1";"12 meses";"U$S";"141.79";"171.56";"1160";"164470.86";"199009.73";"Marca:Intelaid
Medida diagonal de la pantalla:100 in
Modelo:IT - SPS100
Formato de la pantalla:4:3
SKU:11099";"171.56";"199009.74";"";"";"PANTALLA INTELAID PROYECTOR 100 PULGADAS COLGANTE IT-SPS100";"1000";"356";"545";"212";"";"0"
"7211";"IT-US102V";"SOPORTES";"SOPORTE INTELAID TV FIJO 10/23 VESA 100x100 IT-US102V";"https://static.nb.com.ar/i/nb_SOPORTE-INTELAID-TV-FIJO-10/23-VESA-100x100-IT-US102V_export_8afedb732eebfac2097ed4166faaf664.jpeg";"21.0%";"1";"12 meses";"U$S";"7.57";"9.16";"1160";"8782.42";"10626.73";"Marca:Intelaid
Tipos de pantallas soportadas:LED
Es articulado:No
Es fijo:Sí
Es inclinable:Sí
Tamaño máximo de la pantalla:23 ""
Peso máximo soportado:30 kg
Tamaño mínimo de la pantalla:10 ""
Modelo:It-us102v
Lugar de montaje:Pared
Estándares VESA:100x100";"9.16";"10626.73";"";"";"SOPORTE INTELAID TV FIJO 10/23 VESA 100x100 IT-US102V";"1000";"356";"545";"212";"";"0"
"7577";"IT-DB91E";"SOPORTES";"SOPORTE INTELAID TV/LCD 13 A 27 IT-DB91E";"https://static.nb.com.ar/i/nb_SOPORTE-INTELAID-TV/LCD-13-A-27-IT-DB91E_export_7c022dec7ec28b33e30def91ab811c28.jpeg";"21.0%";"1";"12 meses";"U$S";"56.17";"67.97";"1160";"65159.84";"78843.41";"Marca:Intelaid
Tipos de pantallas soportadas:LCD
Altura:450 mm
Es articulado:Sí
Es inclinable:Sí
Tamaño máximo de la pantalla:32 ""
Peso máximo soportado:16 kg
Tamaño mínimo de la pantalla:13 ""
Modelo:IT-DB91E
Lugar de montaje:Mesa
Estándares VESA:75x75,100x100
contidad de monitores :2 no incluidos";"67.97";"78843.41";"";"";"SOPORTE INTELAID TV/LCD 13 A 27 IT-DB91E";"5000";"420";"150";"280";"";"0"
"109541";"IT-EGI";"SOPORTES";"SOPORTE INTELAID BASE PLEGABLE GAMING IT-EGI";"https://static.nb.com.ar/i/nb_SOPORTE-INTELAID-BASE-PLEGABLE-GAMING-IT-EGI_export_026ce5ee49760c5e8b8c45844120d44d.jpg";"21.0%";"1";"12 meses";"U$S";"221.69";"268.24";"1160";"257159.55";"311163.06";"Marca:Intelaid
Código universal de producto:4805726470276
Incluye caja de cambios:No
Incluye pedales:No
Modelo:IT-EGI
Con asiento:No
Con soporte:Sí";"268.24";"311163.06";"";"";"SOPORTE INTELAID BASE PLEGABLE GAMING IT-EGI";"25000";"900";"600";"130";"";"0"
"108850";"IT-DGB2U";"SOPORTES";"SOPORTE INTELAID DOBLE MONITOR 1USB AUDIO 13 A 27 100X100 IT-DGB2U";"https://static.nb.com.ar/i/nb_SOPORTE-INTELAID-DOBLE-MONITOR-1USB-AUDIO-13-A-27-100X100-IT-DGB2U_export_32c345cd1ec5f68bc4e81ab6da696207.jpg";"21.0%";"1";"12 meses";"U$S";"103.71";"125.49";"1160";"120304.46";"145568.39";"Marca:Intelaid
Tipos de pantallas soportadas:MONITOR / TV / LED / LCD / CURVO
Código universal de producto:4805726470627
Es articulado:Sí
Es fijo:No
Es inclinable:Sí
Tamaño máximo de la pantalla:32 ""
Tamaño mínimo de la pantalla:17 ""
Modelo:IT-DGB2U
Lugar de montaje:Mesa
Estándares VESA:75X75 / 100X100";"125.49";"145568.4";"";"";"SOPORTE INTELAID DOBLE MONITOR 1USB AUDIO 13 A 27 100X100 IT-DGB2U";"5000";"420";"150";"280";"";"0"
"108854";"IT-ESI";"SOPORTES";"SOPORTE BASE MOVIL INTELAID AJUSTABLE 400-600MM DISPOSITIVOS VARIOS";"https://static.nb.com.ar/i/nb_SOPORTE-BASE-MOVIL-INTELAID-AJUSTABLE-400-600MM-DISPOSITIVOS-VARIOS_export_9416f553d1376b2df0c648275f130f08.jpg";"21.0%";"1";"12 meses";"U$S";"86.78";"105";"1160";"100661.68";"121800.63";"Marca:Intelaid
Código universal de producto:4805726470191
Modelo:IT-ESI";"105";"121800.64";"";"";"SOPORTE BASE MOVIL INTELAID AJUSTABLE 400-600MM DISPOSITIVOS VARIOS ";"2500";"400";"100";"200";"";"0"
"6566";"IT-SPS86";"SOPORTES";"PANTALLA INTELAID PROYECTOR 86 PULGADAS COLGANTE IT-SPS86";"https://static.nb.com.ar/i/nb_PANTALLA-INTELAID-PROYECTOR-86-PULGADAS-COLGANTE-IT-SPS86_export_864a787ac80a001c269dd4f3cf585dd5.jpg";"21.0%";"1";"12 meses";"U$S";"253.03";"306.17";"1160";"293520.44";"355159.73";"Marca:Intelaid
Medida diagonal de la pantalla:86 in
Es eléctrico:No
Es retráctil:Sí
Modelo:Self-lock IT-SPS86
Formato de la pantalla:4:3";"306.17";"355159.73";"";"";"PANTALLA INTELAID PROYECTOR 86 PULGADAS COLGANTE IT-SPS86";"7000";"1750";"100";"100";"";"0"
"108853";"IT-ETV";"SOPORTES";"SOPORTE INTELAID EXTENSOR PLACA VESA IT-ETV";"https://static.nb.com.ar/i/nb_SOPORTE-INTELAID-EXTENSOR-PLACA-VESA-IT-ETV_export_3145d0e6a2598451888859717c03cb0b.jpg";"21.0%";"1";"12 meses";"U$S";"7.68";"9.3";"1160";"8913.06";"10784.8";"Marca:Intelaid
Tipos de pantallas soportadas:TV / LED / LCD
Código universal de producto:4805726470122
Es articulado:Sí
Es fijo:No
Es inclinable:Sí
Tamaño máximo de la pantalla:42 ""
Tamaño mínimo de la pantalla:23 ""
Modelo:IT-ETV
Lugar de montaje:Mesa
Estándares VESA:200x100:200x200";"9.3";"10784.8";"";"";"SOPORTE INTELAID EXTENSOR PLACA VESA IT-ETV";"400";"130";"30";"80";"";"0"
"120474";"TP10A464";"TABLETS";"PHILCO TABLET 10 4GB 64GB CON FUNDA";"https://static.nb.com.ar/i/nb_PHILCO-TABLET-10-4GB-64GB-CON-FUNDA_export_fd8fef882b1369b4688ad942a7277fc1.png";"10.5%";"10";"12 meses";"U$S";"111.38";"123.08";"1160";"129205.78";"142772.38";"Modelo:TP10A464
Memoria Interna:64GB
Marca:PHILCO
Conexiones:USB Tipo-C
Memoria RAM :4GB";"123.08";"142772.38";"";"";"PHILCO TABLET 10 4GB 64GB CON FUNDA";"200";"300";"200";"300";"";"0"
"111699";"DKON1967ST-SESALWWT1";"TECLADOS";"TECLADO GAMER DUCKY SESALWWT1";"https://static.nb.com.ar/i/nb_TECLADO-GAMER-DUCKY-SESALWWT1_export_65b9a293c9e52cd740633cec43641553.png";"10.5%";"8";"12 meses";"U$S";"115.4";"127.51";"1160";"133858.68";"147913.84";"Marca:DUCKY
Modelo:DKON1967ST-SESALWWT1";"127.51";"147913.84";"";"";"TECLADO GAMER DUCKY SESALWWT1";"600";"150";"400";"30";"";"0"
"120201";"X901 SCOPE II 96 WL-WHT/NXSW/CA/PBT";"TECLADOS";"TECLADO ASUS X901 SCOPE II 96 NX MECHANICAL  WHITE";"https://static.nb.com.ar/i/nb_TECLADO-ASUS-X901-SCOPE-II-96-NX-MECHANICAL--WHITE_export_2ecafce1edb63069378ca961c529f6a5.png";"10.5%";"1";"12 meses";"U$S";"194.77";"215.22";"1160";"225936.68";"249660.03";"Número de pieza:X901 STRIX SCOPE II 96
Idioma:Inglés US
Marca:Asus
Tipo de conector:USB 2.0
Condición del ítem:Nuevo
Peso:1.63 kg
Color de la retroiluminación:RGB
Layout:QWERTY
Arquitectura:Mecánico";"215.22";"249660.04";"";"";"TECLADO ASUS X901 SCOPE II 96 NX MECHANICAL  WHITE";"600";"150";"400";"30";"";"0"
"119176";"31310017409";"TECLADOS";"TECLADO GENIUS SLIMSTAR 126 WHITE USB";"https://static.nb.com.ar/i/nb_TECLADO-GENIUS-SLIMSTAR-126-WHITE-USB_export_f538fbfbdb7367b92f76b9e3536d5ff2.jpg";"10.5%";"10";"12 meses";"U$S";"8.9";"9.84";"1160";"10327.13";"11411.48";"Con teclas de acceso rápido:Sí
Tipo de conector:USB
Marca:Genius
Largo del cable:1.4 m
Modelo detallado:SLIMSTAR 126
Forma de las teclas:Plana
Idioma:Español
Con pad numérico:Sí
Layout:QWERTY
Arquitectura:Membrana
Incluye pilas:No
Color del teclado:Blanco
Línea:SlimStar
Con interfaz USB:Sí";"9.84";"11411.48";"";"";"TECLADO GENIUS SLIMSTAR 126 WHITE USB";"600";"150";"400";"30";"";"0"
"103180";"KB-NPP-TBBLSP-01";"TECLADOS";"TECLADO GAMER TT ESPORTS NEPTUNE PRO TTC BLUE AXIS";"https://static.nb.com.ar/i/nb_TECLADO-GAMER-TT-ESPORTS-NEPTUNE-PRO-TTC-BLUE-AXIS_export_425aed746952055f7e4b5433ce2ca56d.jpeg";"10.5%";"10";"12 meses";"U$S";"81.44";"89.99";"1160";"94470.4";"104389.79";"Peso:1230 gr
Dimensiones:451 X 150 X 41 mm
Vida útil	:50 M
Iluminación:Led Azul
Tipo del interruptor :Mecanico
Modelo: NEPTUNE PRO
Modelo:	KB-NPP-TBBLSP-01
Con retroiluminación	:Sí
Línea:NEPTUNE PRO 
Layout:QWERTY
Largo del cable:1,8 m
Reposamuñecas:Si
Interfaz:USB
Color:Negro
Tasa de sondeo:1000 HZ
Arquitectura:Mecanico
Sistemas operativos compatibles	:WINDOWS / MAC, Windows 7, Windows 8, Windows 8.1, Windows 10
Tipo de teclado	:Gamer";"89.99";"104389.79";"";"";"TECLADO GAMER TT ESPORTS NEPTUNE PRO TTC BLUE AXIS";"1500";"460";"50";"150";"";"0"
"119172";"31310055401";"TECLADOS";"TECLADO GENIUS SLIMSTAR 820 RETROILUMINADO BLACK USB";"https://static.nb.com.ar/i/nb_TECLADO-GENIUS-SLIMSTAR-820-RETROILUMINADO-BLACK-USB_export_1a25890723afdfca0263f009f3a0f730.jpg";"10.5%";"10";"12 meses";"U$S";"8.29";"9.16";"1160";"9620";"10630.1";"Marca:Genius
Color de la retroiluminación:Blanco
Idioma:Español
Layout:QWERTY
Tipo de conector:USB
Modelo:slimstar 820
Con pad numérico:Sí
Arquitectura:Membrana
Con retroiluminación:Sí
Con Bluetooth:No
Con teclas silenciosas:No
Con teclas anti-ghost:No";"9.16";"10630.1";"";"";"TECLADO GENIUS SLIMSTAR 820 RETROILUMINADO BLACK USB";"600";"150";"400";"30";"";"0"
"119171";"31310053401";"TECLADOS";"TECLADO CURVO ERGONOMICO GENIUS ERGO KB-700 BLACK USB";"https://static.nb.com.ar/i/nb_TECLADO-CURVO-ERGONOMICO-GENIUS-ERGO-KB-700-BLACK-USB_export_1f2e313a570af0596e10ccdcd0767d92.jpg";"10.5%";"10";"12 meses";"U$S";"24.36";"26.92";"1160";"28255.98";"31222.85";"Modelo:ERGO KB-700
Es teclado numérico:Sí
Es ergonómica:Sí
Marca:Genius
Idioma:Español Latinoamérica
Condición del ítem:Nuevo
Con Bluetooth:No
Arquitectura:Membrana
Color del teclado:Negro";"26.92";"31222.85";"";"";"TECLADO CURVO ERGONOMICO GENIUS ERGO KB-700 BLACK USB";"600";"150";"400";"30";"";"0"
